%time,field.header.seq,field.header.stamp,field.header.frame_id,field.Latitude,field.Longitude,field.Altitude,field.UTM_Easting,field.UTM_Northing,field.Zone,field.Letter
1644357283964663673,236,1644357283963891267,,42.340595,-71.09703666666667,6.9,327253.96796865365,4689722.954633138,19,T
1644357284970132659,237,1644357284969332933,,42.34059833333333,-71.09703333333333,6.9,327254.25169639895,4689723.318002438,19,T
1644357285944541885,238,1644357285943722963,,42.3406,-71.09703,6.9,327254.53085979645,4689723.496300932,19,T
1644357286962829377,239,1644357286962013483,,42.340601666666664,-71.09702666666666,6.9,327254.8100231794,4689723.674599434,19,T
1644357287962899107,240,1644357287962078571,,42.340603333333334,-71.09702333333334,7.0,327255.0891865459,4689723.85289795,19,T
1644357288944879339,241,1644357288944102764,,42.340605,-71.09702,6.9,327255.3683499022,4689724.031196477,19,T
1644357289944268394,242,1644357289943366765,,42.340606666666666,-71.09701833333334,6.9,327255.510213721,4689724.2128811525,19,T
1644357290968564308,243,1644357290967793703,,42.34061,-71.097015,6.8,327255.7939413395,4689724.57625051,19,T
1644357291951483029,244,1644357291950652837,,42.34061166666667,-71.09701166666666,6.8,327256.0731046469,4689724.754549064,19,T
1644357292967971190,245,1644357292967043161,,42.340615,-71.09701,6.7,327256.2195327126,4689725.12130457,19,T
1644357293961062015,246,1644357293960274219,,42.34061666666667,-71.09700666666667,6.7,327256.49869598553,4689725.299603136,19,T
1644357294944996221,247,1644357294944120645,,42.34062,-71.09700333333333,6.7,327256.7824235131,4689725.662972534,19,T
1644357295944876845,248,1644357295944042444,,42.34062333333333,-71.09700166666667,6.7,327256.9288515258,4689726.029728053,19,T
1644357296950765703,249,1644357296949970006,,42.340625,-71.09699833333333,6.7,327257.208014747,4689726.208026648,19,T
1644357297944819365,250,1644357297943989753,,42.340628333333335,-71.096995,6.6,327257.49174219917,4689726.571396072,19,T
1644357298945240267,251,1644357298944413900,,42.34063166666667,-71.09699333333333,6.6,327257.6381701608,4689726.938151604,19,T
1644357299945375131,252,1644357299944590568,,42.34063333333334,-71.09699,6.6,327257.91733332607,4689727.116450228,19,T
1644357300945747725,253,1644357300944962263,,42.34063666666667,-71.096985,6.5,327258.33836016426,4689727.47643359,19,T
1644357301950280841,254,1644357301949484586,,42.34064,-71.09698166666666,6.5,327258.62208751147,4689727.839803056,19,T
1644357302951836283,255,1644357302950935125,,42.34064333333333,-71.09697833333334,6.5,327258.905814828,4689728.203172534,19,T
1644357303951335579,256,1644357303950461864,,42.340646666666665,-71.096975,6.4,327259.1895421202,4689728.566542022,19,T
1644357304950437152,257,1644357304949601173,,42.340648333333334,-71.09697166666666,6.4,327259.46870518115,4689728.744840703,19,T
1644357305943662124,258,1644357305942843437,,42.340651666666666,-71.09696833333334,6.4,327259.7524324212,4689729.1082102135,19,T
1644357306951641201,259,1644357306950749635,,42.340655,-71.096965,6.4,327260.0361596327,4689729.471579733,19,T
1644357307953834823,260,1644357307953080892,,42.34065833333333,-71.09696166666667,6.4,327260.31988681364,4689729.834949264,19,T
1644357308949605000,261,1644357308948779344,,42.34066,-71.09695666666667,6.4,327260.73634920176,4689730.009861946,19,T
1644357309944003311,262,1644357309943303823,,42.34066333333333,-71.09695333333333,6.4,327261.0200763275,4689730.373231506,19,T
1644357310968586633,263,1644357310967792749,,42.340665,-71.09695166666667,6.4,327261.1619398786,4689730.554916289,19,T
1644357311953983032,264,1644357311953199863,,42.34066833333333,-71.09694833333333,6.4,327261.4456669615,4689730.9182858635,19,T
1644357312945788063,265,1644357312944996595,,42.340671666666665,-71.096945,6.3,327261.72939401376,4689731.281655448,19,T
1644357313945606053,266,1644357313944768905,,42.340675,-71.09694166666667,6.3,327262.0131210417,4689731.645025045,19,T
1644357314954459834,267,1644357314953663587,,42.34067666666667,-71.09694,6.2,327262.15498454287,4689731.826709847,19,T
1644357315954305403,268,1644357315953480720,,42.34068,-71.09693666666666,6.2,327262.438711526,4689732.190079459,19,T
1644357316969767023,269,1644357316968978881,,42.34068166666667,-71.09693333333334,6.1,327262.71787436045,4689732.368378265,19,T
1644357317961859478,270,1644357317961091041,,42.340685,-71.09693,6.0,327263.00160129555,4689732.731747898,19,T
1644357318953805404,271,1644357318953033208,,42.34068833333333,-71.09692833333334,6.1,327263.1480288579,4689733.098503537,19,T
1644357319951333409,272,1644357319950485706,,42.34069,-71.096925,6.0,327263.4271916406,4689733.276802369,19,T
1644357320968898394,273,1644357320968124866,,42.340693333333334,-71.09692333333334,5.9,327263.57361917105,4689733.643558016,19,T
1644357321967996902,274,1644357321967187166,,42.340695,-71.09692,5.8,327263.85278192133,4689733.821856866,19,T
1644357322968851919,275,1644357322968066215,,42.340696666666666,-71.09691666666667,5.8,327264.1319446552,4689734.000155725,19,T
1644357323950255336,276,1644357323949460983,,42.3407,-71.096915,5.7,327264.27837213804,4689734.366911386,19,T
1644357324951129697,277,1644357324950268745,,42.34070333333333,-71.09691166666667,5.7,327264.5620989142,4689734.730281078,19,T
1644357325967906882,278,1644357325967053174,,42.34070666666667,-71.09690833333333,5.6,327264.8458256618,4689735.093650783,19,T
1644357326950212631,279,1644357326949375152,,42.34070833333333,-71.096905,5.6,327265.1249883203,4689735.271949679,19,T
1644357327953897892,280,1644357327953129053,,42.34071,-71.09690166666667,5.5,327265.4041509684,4689735.450248588,19,T
1644357328967561873,281,1644357328966724157,,42.34071333333333,-71.09689833333333,5.5,327265.68787764234,4689735.813618323,19,T
1644357329956612056,282,1644357329955772161,,42.340715,-71.096895,5.5,327265.96704025246,4689735.9919172535,19,T
1644357330962942011,283,1644357330962106943,,42.340718333333335,-71.09689,5.6,327266.38806615496,4689736.351901076,19,T
1644357331961957756,284,1644357331961169242,,42.34072,-71.09688666666666,5.7,327266.6672287233,4689736.530200031,19,T
1644357332947323338,285,1644357332946392297,,42.34072333333334,-71.09688333333334,5.7,327266.9509552919,4689736.893569817,19,T
1644357333950965397,286,1644357333950153827,,42.34072666666667,-71.09688166666666,5.8,327267.09738257364,4689737.2603255315,19,T
1644357334963825729,287,1644357334962934017,,42.34072833333333,-71.09687833333334,5.9,327267.3765450902,4689737.438624513,19,T
1644357335969311056,288,1644357335968445301,,42.34073166666667,-71.096875,5.9,327267.6602715876,4689737.801994327,19,T
1644357336963200708,289,1644357336962371110,,42.340735,-71.09687166666667,5.9,327267.94399805425,4689738.16536415,19,T
1644357337962452344,290,1644357337962110042,,42.340736666666665,-71.09687,6.0,327268.08586127905,4689738.347049065,19,T
1644357338945294972,291,1644357338944413661,,42.34074,-71.09686666666667,5.9,327268.369587705,4689738.710418903,19,T
1644357339945242498,292,1644357339944378614,,42.340741666666666,-71.096865,5.9,327268.5114509063,4689738.8921038285,19,T
1644357340962552358,293,1644357340961755275,,42.340745,-71.09686166666667,5.9,327268.7951772895,4689739.255473684,19,T
1644357341943762182,294,1644357341942945480,,42.34074666666667,-71.09685833333333,5.8,327269.0743396839,4689739.433772731,19,T
1644357342945382958,295,1644357342944595813,,42.34075,-71.09685333333333,5.9,327269.4953652222,4689739.793756731,19,T
1644357343961979075,296,1644357343961188554,,42.34075166666667,-71.09685,5.9,327269.774527577,4689739.972055806,19,T
1644357344967821859,297,1644357344966974973,,42.340755,-71.09684666666666,5.9,327270.05825385277,4689740.33542571,19,T
1644357345944734693,298,1644357345943928241,,42.34075833333333,-71.09684333333334,5.9,327270.34198009793,4689740.698795624,19,T
1644357346945121541,299,1644357346944332838,,42.340761666666666,-71.09684,5.9,327270.6257063189,4689741.062165549,19,T
1644357347944967344,300,1644357347944184780,,42.340763333333335,-71.09683833333334,5.8,327270.76756941644,4689741.243850516,19,T
1644357348945537608,301,1644357348944706916,,42.34076666666667,-71.096835,5.8,327271.05129559245,4689741.607220458,19,T
1644357349943870660,302,1644357349943011999,,42.34076833333334,-71.09683166666667,5.9,327271.3304578337,4689741.7855195915,19,T
1644357350944586527,303,1644357350943769931,,42.34077166666667,-71.09682666666667,5.9,327271.75148311735,4689742.145503721,19,T
1644357351944793118,304,1644357351943952560,,42.34077333333333,-71.096825,5.8,327271.893346167,4689742.327188708,19,T
1644357352942221418,305,1644357352941932916,,42.340775,-71.09682166666667,5.7,327272.17250836,4689742.505487875,19,T
1644357353943841711,306,1644357353943032741,,42.34077833333333,-71.09682,5.6,327272.318935269,4689742.872243689,19,T
1644357354945842863,307,1644357354945100307,,42.34078,-71.09681666666667,5.5,327272.59809742967,4689743.050542874,19,T
1644357355944589809,308,1644357355943770408,,42.340781666666665,-71.096815,5.5,327272.739960438,4689743.232227877,19,T
1644357356942822166,309,1644357356942000150,,42.340785,-71.09681166666667,5.5,327273.0236864373,4689743.595597894,19,T
1644357357943034250,310,1644357357942214488,,42.340786666666666,-71.09680833333333,5.5,327273.3028485491,4689743.773897104,19,T
1644357358944083623,311,1644357358943170309,,42.34079,-71.096805,5.5,327273.58657449635,4689744.1372671425,19,T
1644357359943833014,312,1644357359942948102,,42.34079333333333,-71.09680166666666,5.6,327273.870300415,4689744.50063719,19,T
1644357360944401218,313,1644357360943562984,,42.340795,-71.09679833333334,5.6,327274.14946246915,4689744.678936432,19,T
1644357361961308600,314,1644357361960512161,,42.34079833333333,-71.096795,5.6,327274.4331883399,4689745.042306504,19,T
1644357362946167269,315,1644357362945323944,,42.340801666666664,-71.09679166666666,5.6,327274.7169141779,4689745.405676586,19,T
1644357363946318846,316,1644357363945486545,,42.340805,-71.09678833333334,5.6,327275.0006399895,4689745.769046678,19,T
1644357364945324914,317,1644357364944530725,,42.340806666666666,-71.09678333333333,5.6,327275.4171010499,4689745.943960198,19,T
1644357365944553925,318,1644357365943724870,,42.34081,-71.09678,5.7,327275.70082680206,4689746.307330319,19,T
1644357366964210992,319,1644357366963438749,,42.34081333333334,-71.09677666666667,5.7,327275.9845525278,4689746.6707004495,19,T
1644357367945695636,320,1644357367944853067,,42.34081666666667,-71.09677166666667,5.7,327276.40557728417,4689747.0306848455,19,T
1644357368962914144,321,1644357368962075233,,42.34081833333333,-71.09676833333333,5.7,327276.6847391749,4689747.208984182,19,T
1644357369947907610,322,1644357369947007417,,42.34082166666666,-71.096765,5.7,327276.96846481273,4689747.572354352,19,T
1644357370949089188,323,1644357370948238372,,42.340825,-71.09676,5.7,327277.389489467,4689747.932338806,19,T
1644357371959972828,324,1644357371959030866,,42.340828333333334,-71.09675666666666,5.7,327277.67321504257,4689748.295709001,19,T
1644357372965957594,325,1644357372965152502,,42.340831666666666,-71.09675333333334,5.7,327277.95694058744,4689748.659079206,19,T
1644357373965057569,326,1644357373964249372,,42.340833333333336,-71.09675166666666,5.7,327278.0988033513,4689748.840764314,19,T
1644357374950513268,327,1644357374949722766,,42.34083666666667,-71.09674833333334,5.7,327278.38252885547,4689749.204134536,19,T
1644357375950606877,328,1644357375949856519,,42.34083833333333,-71.096745,5.7,327278.66169060976,4689749.382433947,19,T
1644357376966425427,329,1644357376965609550,,42.34084166666667,-71.09674166666667,5.8,327278.9454160618,4689749.7458041925,19,T
1644357377942264840,330,1644357377941529273,,42.34084333333333,-71.09673833333333,5.8,327279.2245777821,4689749.924103628,19,T
1644357378950663357,331,1644357378949887990,,42.340845,-71.096735,5.9,327279.50373948383,4689750.102403072,19,T
1644357379961469141,332,1644357379960677862,,42.340846666666664,-71.09673333333333,5.9,327279.6456021797,4689750.284088208,19,T
1644357380949128184,333,1644357380948286056,,42.340848333333334,-71.09673,5.9,327279.9247638562,4689750.46238767,19,T
1644357381967009849,334,1644357381966200351,,42.34085,-71.09672833333333,5.9,327280.0666265342,4689750.644072815,19,T
1644357382967530489,335,1644357382966762065,,42.340851666666666,-71.09672666666667,6.0,327280.2084892029,4689750.825757963,19,T
1644357383950137716,336,1644357383949365854,,42.340853333333335,-71.096725,6.1,327280.35035186453,4689751.007443113,19,T
1644357384951189914,337,1644357384950446367,,42.34085666666667,-71.09672166666667,6.1,327280.6340771705,4689751.370813422,19,T
1644357385966163859,338,1644357385965366125,,42.34085833333334,-71.09671833333333,6.2,327280.9132387787,4689751.549112921,19,T
1644357386967706071,339,1644357386966837167,,42.34086166666667,-71.096715,6.2,327281.19696403266,4689751.91248325,19,T
1644357387967898034,340,1644357387966989994,,42.34086333333333,-71.09671,6.2,327281.6134245661,4689752.087397126,19,T
1644357388959302267,341,1644357388958507776,,42.34086666666666,-71.09670833333334,6.1,327281.75985080865,4689752.454153122,19,T
1644357389942575200,342,1644357389941801071,,42.34086833333333,-71.096705,6.1,327282.0390123491,4689752.632452665,19,T
1644357390969223191,343,1644357390968408107,,42.340871666666665,-71.09670333333334,6.1,327282.1854385619,4689752.999208671,19,T
1644357391950360929,344,1644357391949575424,,42.340873333333334,-71.0967,6.1,327282.46460006793,4689753.177508228,19,T
1644357392949001676,345,1644357392948227167,,42.34087666666667,-71.09669666666667,6.0,327282.74832517677,4689753.540878618,19,T
1644357393941889567,346,1644357393941064357,,42.340878333333336,-71.096695,6.0,327282.89018772263,4689753.722563818,19,T
1644357394949402000,347,1644357394948661327,,42.34088166666667,-71.09669166666667,6.0,327283.1739127886,4689754.085934225,19,T
1644357395962096320,348,1644357395961344480,,42.340885,-71.09668833333333,6.0,327283.4576378304,4689754.44930464,19,T
1644357396968147132,349,1644357396967381238,,42.34088666666667,-71.09668666666667,5.9,327283.59950033855,4689754.630989853,19,T
1644357397942856265,350,1644357397942055702,,42.34088833333333,-71.09668333333333,5.9,327283.8786617439,4689754.809289464,19,T
1644357398949055788,351,1644357398948627471,,42.34089,-71.09667833333333,6.1,327284.2951220335,4689754.984203491,19,T
